review_text,label,category
"chino hijau elastis nyaman, potongan rapi; penjual responsif, packing rapi, sesuai harga, ukuran L pas, makasih banyak.",1,Celana
"barbel abu anti selip, ringan; pengiriman cepat, garansi dijelaskan jelas, sesuai budget, rek.",1,Alat Olahraga
"bros putih kilapnya bagus, tidak gatal di kulit; datang lebih cepat dari estimasi, admin ramah, worth it.",1,Aksesoris
"blouse putih jahitan rapi, tidak menerawang; barang sampai aman, admin ramah, value for money, ukuran M pas.",1,Baju
"kalung merah kilapnya bagus, warnanya elegan; cs membantu banget, datang lebih cepat dari estimasi, sesuai harga.",1,Aksesoris
"HP merah kameranya jernih, baterainya awet; cs membantu banget, kurir sopan, worth it.",1,HP
"jeans hitam bahannya tebal, elastis nyaman; penjual responsif, kurir sopan, worth it, ukuran L pas.",1,Celana
"ransel cat mengelupas, ukuran meleset; komplain diabaikan, dus penyok, kemahalan.",0,Tas
"kalung abu finishing rapi, kilapnya bagus; pengiriman cepat, penjual responsif, sesuai harga.",1,Aksesoris
"dompet hitam tidak mudah terkelupas, resleting mulus; penjual responsif, datang lebih cepat dari estimasi, value for money, makasih banyak.",1,Dompet
"anting biru kilapnya bagus, warnanya elegan; barang sampai aman, admin ramah, harga masuk akal.",1,Aksesoris
"tas abu jahitannya rapi, lapisannya tebal; kurir sopan, cs membantu banget, value for money.",1,Tas
"cincin cat mengelupas, bau menyengat; respon lambat, datang terlambat, overprice.",0,Aksesoris
"gelang navy warnanya elegan, finishing rapi; packing rapi, balas chat cepat, sesuai budget.",1,Aksesoris
"matras hijau pegangan nyaman, anti selip; packing rapi, cs membantu banget, harga masuk akal, mantap ji.",1,Alat Olahraga
"handbag hitam lapisannya tebal, resleting halus; pengiriman cepat, admin ramah, sesuai budget.",1,Tas
"training hijau tidak luntur, elastis nyaman; penjual responsif, datang lebih cepat dari estimasi, harga masuk akal, ukuran M pas.",1,Celana
"barbel hijau empuk dipakai, kokoh; admin ramah, datang lebih cepat dari estimasi, sesuai budget, bagus pisan.",1,Alat Olahraga
"spatula kemasan penyok, ukuran meleset; datang terlambat, penjual susah dihubungi, kurang sepadan, boleh lah.",0,Alat Masak
"celana biru potongan rapi, tidak luntur; garansi dijelaskan jelas, kurir sopan, value for money, ukuran XXL pas.",1,Celana
"anting ini kualitas premium harga merakyat, ori 100%, kurir sopan, harga miring!",0,Aksesoris
"panci bau menyengat, ukuran meleset; penjual susah dihubungi, datang terlambat, kurang sepadan.",0,Alat Masak
"HP abu speaker oke, layarnya terang; cs membantu banget, barang sampai aman, sesuai budget, makasih banyak.",1,HP
"kemeja ini stok terbatas buruan, best seller, gratis ongkir, harga miring, sip!",0,Baju
"makanan kucing abu aromanya tidak menyengat, ukuran kibble pas; barang sampai aman, penjual responsif, worth it, boleh lah.",1,Hewan
"makanan kucing biru aromanya tidak menyengat, kandang bersih; balas chat cepat, barang sampai aman, sesuai harga.",1,Hewan
"spatula ini TERBAIK di pasaran, best seller, datang lebih cepat dari estimasi, harga miring!",0,Alat Masak
"sling bag warnanya beda dari foto, cat mengelupas; penjual susah dihubungi, kurirnya kurang ramah, mahal untuk kualitas begini.",0,Tas
"wajan mudah rusak, bahan terasa murahan; garansi tidak jelas, pengiriman lama, kurang sepadan.",0,Alat Masak
"makanan kucing cokelat tidak menimbulkan alergi, disukai hewan; datang lebih cepat dari estimasi, penjual responsif, value for money.",1,Hewan
"HP hitam baterainya awet, speaker oke; garansi dijelaskan jelas, kurir sopan, worth it.",1,HP
"wallet abu kulitnya halus, jahitan rapi; balas chat cepat, barang sampai aman, sesuai harga.",1,Dompet
"bros putih kilapnya bagus, warnanya elegan; barang sampai aman, admin ramah, sesuai budget.",1,Aksesoris
"barbel navy anti selip, ringan; admin ramah, pengiriman cepat, sesuai budget.",1,Alat Olahraga
"kaos warnanya beda dari foto, fit tidak nyaman; packing kurang rapi, respon lambat, kemahalan, boleh lah.",0,Baju
"teflon hijau gagangnya kokoh, tidak berbau; balas chat cepat, kurir sopan, value for money.",1,Alat Masak
"training ini kualitas premium harga merakyat, paling laris, datang lebih cepat dari estimasi, harga miring!",0,Celana
"tas hijau resleting halus, tali kokoh; admin ramah, pengiriman cepat, value for money.",1,Tas
"kemeja fit tidak nyaman, jahitan lepas; garansi tidak jelas, kurirnya kurang ramah, mahal untuk kualitas begini.",0,Baju
"sparepart biru pas di tempatnya, tidak berisik; kurir sopan, garansi dijelaskan jelas, sesuai harga.",1,Kendaraan
"panci navy bahan tebal, panas merata; balas chat cepat, datang lebih cepat dari estimasi, harga masuk akal.",1,Alat Masak
"sepatu lari hijau empuk dipakai, kokoh; admin ramah, kurir sopan, worth it.",1,Alat Olahraga
"ponsel merah charger cepat, kameranya jernih; garansi dijelaskan jelas, pengiriman cepat, harga masuk akal, hatur nuhun.",1,HP
"wajan hijau tidak berbau, anti lengket; barang sampai aman, admin ramah, value for money.",1,Alat Masak
"gelang ini paling recomended se-Indonesia, paling laris, gratis ongkir, harga miring!",0,Aksesoris
"HP cokelat layarnya terang, sinyalnya stabil; datang lebih cepat dari estimasi, penjual responsif, sesuai budget.",1,HP
"dompet navy jahitan rapi, banyak slot kartu; balas chat cepat, packing rapi, harga masuk akal.",1,Dompet
"helm hijau terasa halus, awet dipakai; datang lebih cepat dari estimasi, penjual responsif, value for money.",1,Kendaraan
"bros navy tidak gatal di kulit, finishing rapi; admin ramah, pengiriman cepat, sesuai harga, mantul.",1,Aksesoris
"wallet putih kulitnya halus, resleting mulus; barang sampai aman, penjual responsif, sesuai harga.",1,Dompet
"jeans hijau tidak luntur, potongan rapi; pengiriman cepat, cs membantu banget, worth it, ukuran XXL pas.",1,Celana
"teflon hijau anti lengket, bahan tebal; barang sampai aman, penjual responsif, value for money, sip.",1,Alat Masak
"jeans navy jahitan kuat, elastis nyaman; datang lebih cepat dari estimasi, admin ramah, harga masuk akal, ukuran XL pas, rek.",1,Celana
"kaos merah tidak luntur, tidak menerawang; balas chat cepat, packing rapi, worth it, ukuran XXL pas.",1,Baju
"HP abu speaker oke, baterainya awet; kurir sopan, penjual responsif, sesuai budget, boleh lah.",1,HP
"cincin navy warnanya elegan, kilapnya bagus; barang sampai aman, cs membantu banget, worth it.",1,Aksesoris
"blouse navy jahitan rapi, tidak menerawang; packing rapi, cs membantu banget, worth it, ukuran S pas.",1,Baju
"kemeja navy potongannya pas, tidak menerawang; penjual responsif, pengiriman cepat, harga masuk akal, ukuran XL pas.",1,Baju
"smartphone hitam sinyalnya stabil, kameranya jernih; pengiriman cepat, garansi dijelaskan jelas, sesuai harga, makasih banyak.",1,HP
"smartphone biru charger cepat, speaker oke; garansi dijelaskan jelas, kurir sopan, worth it.",1,HP
"sparepart warnanya beda dari foto, jahitan lepas; dus penyok, penjual susah dihubungi, tidak sesuai harga.",0,Kendaraan
"celana merah potongan rapi, tidak luntur; barang sampai aman, admin ramah, value for money, ukuran S pas, makasih banyak.",1,Celana
"jeans ukuran meleset, fungsi tidak berjalan; garansi tidak jelas, dus penyok, kemahalan.",0,Celana
"teflon putih gagangnya kokoh, bahan tebal; garansi dijelaskan jelas, packing rapi, value for money.",1,Alat Masak
"skipping abu ringan, kokoh; datang lebih cepat dari estimasi, balas chat cepat, value for money.",1,Alat Olahraga
"handbag fungsi tidak berjalan, kemasan penyok; kurirnya kurang ramah, garansi tidak jelas, kemahalan, bagus pisan.",0,Tas
"handphone abu sinyalnya stabil, baterainya awet; packing rapi, cs membantu banget, worth it.",1,HP
"teflon ini diskon gila, ori 100%, kurir sopan, harga miring!",0,Alat Masak
"wallet navy resleting mulus, tidak mudah terkelupas; garansi dijelaskan jelas, barang sampai aman, worth it.",1,Dompet
"spatula biru gagangnya kokoh, tidak berbau; pengiriman cepat, garansi dijelaskan jelas, worth it.",1,Alat Masak
"skipping bau menyengat, ukuran meleset; packing kurang rapi, komplain diabaikan, kemahalan, mantap ji.",0,Alat Olahraga
"jeans biru elastis nyaman, potongan rapi; balas chat cepat, pengiriman cepat, sesuai budget.",1,Celana
"panci navy tidak berbau, gagangnya kokoh; kurir sopan, admin ramah, sesuai budget.",1,Alat Masak
"panci merah mudah dibersihkan, gagangnya kokoh; packing rapi, balas chat cepat, value for money, sip.",1,Alat Masak
"bros merah finishing rapi, kilapnya bagus; kurir sopan, balas chat cepat, worth it, hatur nuhun.",1,Aksesoris
"kalung hewan navy kandang bersih, disukai hewan; cs membantu banget, packing rapi, harga masuk akal, bagus pisan.",1,Hewan
"tas navy tali kokoh, resleting halus; kurir sopan, cs membantu banget, value for money.",1,Tas
"pasir kucing putih aromanya tidak menyengat, ukuran kibble pas; packing rapi, penjual responsif, sesuai budget.",1,Hewan
"jeans cokelat bahannya tebal, potongan rapi; barang sampai aman, admin ramah, value for money.",1,Celana
"makanan kucing hitam disukai hewan, tidak menimbulkan alergi; admin ramah, barang sampai aman, worth it, makasih banyak.",1,Hewan
"makanan kucing abu disukai hewan, aromanya tidak menyengat; cs membantu banget, pengiriman cepat, harga masuk akal.",1,Hewan
"skipping hitam ringan, anti selip; pengiriman cepat, cs membantu banget, value for money.",1,Alat Olahraga
"helm merah mudah dipasang, awet dipakai; penjual responsif, packing rapi, value for money.",1,Kendaraan
"dompet abu banyak slot kartu, tidak mudah terkelupas; penjual responsif, packing rapi, worth it.",1,Dompet
"helm putih terasa halus, awet dipakai; penjual responsif, barang sampai aman, value for money, boleh lah.",1,Kendaraan
"panci cokelat bahan tebal, gagangnya kokoh; admin ramah, packing rapi, worth it, oke banget.",1,Alat Masak
"card holder jahitan lepas, mudah rusak; respon lambat, kurirnya kurang ramah, mahal untuk kualitas begini, mantap ji.",0,Dompet
"smartphone warnanya beda dari foto, mudah rusak; dus penyok, penjual susah dihubungi, tidak sesuai harga.",0,HP
"wallet hitam tidak mudah terkelupas, kulitnya halus; garansi dijelaskan jelas, datang lebih cepat dari estimasi, sesuai harga.",1,Dompet
"makanan kucing cokelat kandang bersih, tidak menimbulkan alergi; penjual responsif, pengiriman cepat, sesuai budget.",1,Hewan
"lampu motor merah awet dipakai, pas di tempatnya; garansi dijelaskan jelas, kurir sopan, sesuai budget.",1,Kendaraan
"chino cokelat elastis nyaman, bahannya tebal; kurir sopan, penjual responsif, sesuai budget.",1,Celana
"wajan warnanya beda dari foto, bahan terasa murahan; respon lambat, datang terlambat, mahal untuk kualitas begini.",0,Alat Masak
"kalung ini kualitas premium harga merakyat, paling laris, kurir sopan, harga miring!",0,Aksesoris
"matras hitam ringan, pegangan nyaman; pengiriman cepat, penjual responsif, sesuai harga.",1,Alat Olahraga
"celana hijau potongan rapi, tidak luntur; pengiriman cepat, admin ramah, value for money, ukuran L pas.",1,Celana
"sling bag merah muat banyak, tali kokoh; garansi dijelaskan jelas, packing rapi, sesuai harga.",1,Tas
"anting biru tidak gatal di kulit, kilapnya bagus; balas chat cepat, packing rapi, worth it.",1,Aksesoris
"teflon putih panas merata, anti lengket; pengiriman cepat, admin ramah, sesuai harga.",1,Alat Masak
"sling bag hijau jahitannya rapi, muat banyak; datang lebih cepat dari estimasi, penjual responsif, harga masuk akal, bagus pisan.",1,Tas
"kaos abu jahitan rapi, potongannya pas; admin ramah, barang sampai aman, sesuai budget.",1,Baju
"handphone abu charger cepat, baterainya awet; barang sampai aman, garansi dijelaskan jelas, worth it.",1,HP
"wajan ini WAJIB beli sekarang, ori 100%, gratis ongkir, harga miring!",0,Alat Masak
"dompet hijau resleting mulus, tidak mudah terkelupas; penjual responsif, kurir sopan, sesuai harga.",1,Dompet
"barbel putih ringan, pegangan nyaman; garansi dijelaskan jelas, kurir sopan, sesuai harga.",1,Alat Olahraga
"lampu motor putih terasa halus, kualitas bagus; datang lebih cepat dari estimasi, cs membantu banget, worth it.",1,Kendaraan
"oli putih tidak berisik, pas di tempatnya; garansi dijelaskan jelas, pengiriman cepat, harga masuk akal, hatur nuhun.",1,Kendaraan
"gelang biru kaitannya kuat, warnanya elegan; pengiriman cepat, cs membantu banget, sesuai harga.",1,Aksesoris
"gelang ini WAJIB beli sekarang, paling laris, gratis ongkir, harga miring!",0,Aksesoris
"lampu motor putih awet dipakai, pas di tempatnya; datang lebih cepat dari estimasi, balas chat cepat, value for money, bagus pisan.",1,Kendaraan
"kalung hewan putih ukuran kibble pas, tidak menimbulkan alergi; cs membantu banget, kurir sopan, harga masuk akal.",1,Hewan
"bros navy warnanya elegan, finishing rapi; balas chat cepat, pengiriman cepat, value for money, bagus pisan.",1,Aksesoris
"HP abu speaker oke, charger cepat; balas chat cepat, kurir sopan, harga masuk akal, hatur nuhun.",1,HP
"chino merah tidak luntur, jahitan kuat; datang lebih cepat dari estimasi, penjual responsif, sesuai harga.",1,Celana
"helm mudah rusak, bahan terasa murahan; komplain diabaikan, packing kurang rapi, mahal untuk kualitas begini, sip.",0,Kendaraan
"kaos ini diskon gila, ori 100%, datang lebih cepat dari estimasi, harga miring!",0,Baju
"celana abu potongan rapi, jahitan kuat; datang lebih cepat dari estimasi, penjual responsif, worth it.",1,Celana
"makanan anjing ini paling recomended se-Indonesia, paling laris, kurir sopan, harga miring, mantap ji!",0,Hewan
"matras hitam anti selip, pegangan nyaman; kurir sopan, penjual responsif, harga masuk akal.",1,Alat Olahraga
"sepatu lari ini kualitas premium harga merakyat, best seller, packing rapi, harga miring!",0,Alat Olahraga
"lampu motor mudah rusak, fungsi tidak berjalan; balasan chat lama, packing kurang rapi, kemahalan.",0,Kendaraan
"chino ini paling recomended se-Indonesia, garansi puas, same day, harga miring!",0,Celana
"blouse warnanya beda dari foto, kemasan penyok; packing kurang rapi, respon lambat, kurang sepadan.",0,Baju
"sling bag navy tali kokoh, jahitannya rapi; admin ramah, datang lebih cepat dari estimasi, value for money.",1,Tas
"ransel hitam tali kokoh, muat banyak; cs membantu banget, packing rapi, harga masuk akal.",1,Tas
"ransel navy muat banyak, resleting halus; balas chat cepat, pengiriman cepat, harga masuk akal.",1,Tas
"barbel cokelat empuk dipakai, pegangan nyaman; kurir sopan, admin ramah, harga masuk akal.",1,Alat Olahraga
"spatula biru panas merata, tidak berbau; garansi dijelaskan jelas, pengiriman cepat, harga masuk akal.",1,Alat Masak
"kaos hijau warna sesuai foto, jahitan rapi; pengiriman cepat, admin ramah, value for money, hatur nuhun.",1,Baju
"oli bau menyengat, warnanya beda dari foto; pengiriman lama, komplain diabaikan, kurang sepadan, mantap ji.",0,Kendaraan
"tas biru jahitannya rapi, lapisannya tebal; cs membantu banget, pengiriman cepat, sesuai budget, boleh lah.",1,Tas
"anting cokelat kilapnya bagus, warnanya elegan; cs membantu banget, datang lebih cepat dari estimasi, sesuai budget.",1,Aksesoris
"bros putih kilapnya bagus, warnanya elegan; penjual responsif, packing rapi, worth it.",1,Aksesoris
"spatula hitam tidak berbau, gagangnya kokoh; kurir sopan, garansi dijelaskan jelas, harga masuk akal.",1,Alat Masak
"barbel cokelat kokoh, ringan; pengiriman cepat, penjual responsif, sesuai budget.",1,Alat Olahraga
"dompet biru jahitan rapi, tidak mudah terkelupas; garansi dijelaskan jelas, packing rapi, sesuai budget.",1,Dompet
"panci hitam gagangnya kokoh, panas merata; garansi dijelaskan jelas, barang sampai aman, sesuai budget.",1,Alat Masak
"makanan anjing abu kandang bersih, aromanya tidak menyengat; balas chat cepat, kurir sopan, value for money.",1,Hewan
"sepatu lari fit tidak nyaman, bahan terasa murahan; kurirnya kurang ramah, respon lambat, mahal untuk kualitas begini.",0,Alat Olahraga
"panci cokelat mudah dibersihkan, bahan tebal; balas chat cepat, datang lebih cepat dari estimasi, value for money.",1,Alat Masak
"sling bag cokelat tali kokoh, muat banyak; cs membantu banget, kurir sopan, harga masuk akal.",1,Tas
"wallet hitam kulitnya halus, banyak slot kartu; barang sampai aman, balas chat cepat, sesuai harga.",1,Dompet
"teflon putih gagangnya kokoh, anti lengket; datang lebih cepat dari estimasi, cs membantu banget, harga masuk akal, boleh lah.",1,Alat Masak
"ponsel biru charger cepat, speaker oke; penjual responsif, pengiriman cepat, worth it.",1,HP
"gelang hijau kilapnya bagus, tidak gatal di kulit; cs membantu banget, kurir sopan, sesuai harga, mantap ji.",1,Aksesoris
"panci hitam panas merata, mudah dibersihkan; kurir sopan, penjual responsif, harga masuk akal.",1,Alat Masak
"chino hijau jahitan kuat, potongan rapi; admin ramah, datang lebih cepat dari estimasi, sesuai budget, ukuran M pas.",1,Celana
"bros cokelat finishing rapi, warnanya elegan; admin ramah, barang sampai aman, worth it.",1,Aksesoris
"kemeja cokelat jahitan rapi, tidak menerawang; barang sampai aman, cs membantu banget, sesuai budget.",1,Baju
"wallet ukuran meleset, fit tidak nyaman; kurirnya kurang ramah, respon lambat, kurang sepadan.",0,Dompet
"makanan kucing ini stok terbatas buruan, garansi puas, kurir sopan, harga miring!",0,Hewan
"sepatu lari navy anti selip, lentur; garansi dijelaskan jelas, kurir sopan, sesuai budget.",1,Alat Olahraga
"handbag merah tali kokoh, muat banyak; garansi dijelaskan jelas, packing rapi, sesuai harga.",1,Tas
"smartphone navy speaker oke, kameranya jernih; cs membantu banget, datang lebih cepat dari estimasi, worth it, mantul.",1,HP
"makanan kucing putih disukai hewan, kandang bersih; kurir sopan, penjual responsif, harga masuk akal.",1,Hewan
"wallet ini diskon gila, paling laris, packing rapi, harga miring!",0,Dompet
"card holder ini kualitas premium harga merakyat, best seller, gratis ongkir, harga miring!",0,Dompet
"tas navy resleting halus, bahannya kuat; penjual responsif, packing rapi, sesuai harga.",1,Tas
"panci cokelat mudah dibersihkan, tidak berbau; pengiriman cepat, admin ramah, sesuai harga, oke banget.",1,Alat Masak
"dompet cokelat banyak slot kartu, jahitan rapi; pengiriman cepat, penjual responsif, worth it, bagus pisan.",1,Dompet
"celana hitam elastis nyaman, potongan rapi; balas chat cepat, barang sampai aman, sesuai budget, ukuran XL pas.",1,Celana
"helm hijau terasa halus, kualitas bagus; barang sampai aman, penjual responsif, harga masuk akal, sip.",1,Kendaraan
"gelang biru kaitannya kuat, finishing rapi; barang sampai aman, balas chat cepat, sesuai budget.",1,Aksesoris
"wallet hijau jahitan rapi, tidak mudah terkelupas; kurir sopan, admin ramah, sesuai budget, boleh lah.",1,Dompet
"anting merah kilapnya bagus, tidak gatal di kulit; balas chat cepat, datang lebih cepat dari estimasi, value for money.",1,Aksesoris
"ransel ini paling recomended se-Indonesia, garansi puas, datang lebih cepat dari estimasi, harga miring!",0,Tas
"sepatu lari merah kokoh, ringan; kurir sopan, admin ramah, harga masuk akal.",1,Alat Olahraga
"sling bag abu lapisannya tebal, tali kokoh; balas chat cepat, datang lebih cepat dari estimasi, harga masuk akal.",1,Tas
"lampu motor fungsi tidak berjalan, kemasan penyok; datang terlambat, garansi tidak jelas, kurang sepadan, mantap ji.",0,Kendaraan
"teflon putih tidak berbau, gagangnya kokoh; admin ramah, pengiriman cepat, sesuai harga.",1,Alat Masak
"ban ini kualitas premium harga merakyat, ori 100%, datang lebih cepat dari estimasi, harga miring!",0,Kendaraan
"panci biru mudah dibersihkan, bahan tebal; garansi dijelaskan jelas, packing rapi, harga masuk akal.",1,Alat Masak
"kalung cokelat finishing rapi, kaitannya kuat; kurir sopan, garansi dijelaskan jelas, worth it, rek.",1,Aksesoris
"skipping ini TERBAIK di pasaran, best seller, gratis ongkir, harga miring!",0,Alat Olahraga
"sparepart hitam terasa halus, tidak berisik; balas chat cepat, kurir sopan, value for money, mantul.",1,Kendaraan
"wajan abu gagangnya kokoh, tidak berbau; balas chat cepat, barang sampai aman, value for money, mantap ji.",1,Alat Masak
"bros fit tidak nyaman, warnanya beda dari foto; garansi tidak jelas, packing kurang rapi, tidak sesuai harga.",0,Aksesoris
"skipping jahitan lepas, cat mengelupas; datang terlambat, respon lambat, kemahalan, oke banget.",0,Alat Olahraga
"wallet merah resleting mulus, kulitnya halus; garansi dijelaskan jelas, datang lebih cepat dari estimasi, value for money.",1,Dompet
"kalung bau menyengat, fit tidak nyaman; dus penyok, garansi tidak jelas, overprice, bagus pisan.",0,Aksesoris
"kalung warnanya beda dari foto, cat mengelupas; kurirnya kurang ramah, penjual susah dihubungi, mahal untuk kualitas begini.",0,Aksesoris
"oli abu kualitas bagus, mudah dipasang; datang lebih cepat dari estimasi, balas chat cepat, sesuai harga.",1,Kendaraan
"lampu motor ini stok terbatas buruan, best seller, datang lebih cepat dari estimasi, harga miring!",0,Kendaraan
"panci ini paling recomended se-Indonesia, best seller, same day, harga miring, rek!",0,Alat Masak
"helm abu awet dipakai, terasa halus; pengiriman cepat, garansi dijelaskan jelas, worth it, oke banget.",1,Kendaraan
"bros cat mengelupas, bahan terasa murahan; datang terlambat, balasan chat lama, overprice.",0,Aksesoris
"bros hitam warnanya elegan, finishing rapi; admin ramah, pengiriman cepat, sesuai budget.",1,Aksesoris
"handbag hijau jahitannya rapi, tali kokoh; barang sampai aman, balas chat cepat, sesuai budget.",1,Tas
"lampu motor biru mudah dipasang, kualitas bagus; datang lebih cepat dari estimasi, garansi dijelaskan jelas, value for money.",1,Kendaraan
"tas navy tali kokoh, muat banyak; packing rapi, cs membantu banget, worth it.",1,Tas
"cincin hijau kaitannya kuat, warnanya elegan; balas chat cepat, barang sampai aman, harga masuk akal.",1,Aksesoris
"kalung merah kaitannya kuat, kilapnya bagus; garansi dijelaskan jelas, kurir sopan, worth it.",1,Aksesoris
"handbag navy muat banyak, lapisannya tebal; penjual responsif, datang lebih cepat dari estimasi, worth it.",1,Tas
"chino ini paling recomended se-Indonesia, best seller, pengiriman cepat, harga miring, bagus pisan!",0,Celana
"makanan anjing merah disukai hewan, kandang bersih; admin ramah, kurir sopan, sesuai harga, oke banget.",1,Hewan
"panci warnanya beda dari foto, jahitan lepas; dus penyok, penjual susah dihubungi, mahal untuk kualitas begini.",0,Alat Masak
"dompet ini WAJIB beli sekarang, ori 100%, gratis ongkir, harga miring!",0,Dompet
"celana ini stok terbatas buruan, best seller, packing rapi, harga miring!",0,Celana
"gelang mudah rusak, fit tidak nyaman; komplain diabaikan, kurirnya kurang ramah, tidak sesuai harga.",0,Aksesoris
"helm ini TERBAIK di pasaran, garansi puas, same day, harga miring, sip!",0,Kendaraan
"skipping hitam lentur, ringan; penjual responsif, barang sampai aman, worth it.",1,Alat Olahraga
"blouse ini stok terbatas buruan, garansi puas, pengiriman cepat, harga miring!",0,Baju
"anting hijau finishing rapi, kaitannya kuat; packing rapi, cs membantu banget, value for money, mantul.",1,Aksesoris
"panci fit tidak nyaman, jahitan lepas; respon lambat, kurirnya kurang ramah, kemahalan.",0,Alat Masak
"chino ini paling recomended se-Indonesia, garansi puas, kurir sopan, harga miring!",0,Celana
"spatula cokelat tidak berbau, anti lengket; cs membantu banget, barang sampai aman, sesuai budget.",1,Alat Masak
"lampu motor hitam awet dipakai, pas di tempatnya; garansi dijelaskan jelas, kurir sopan, sesuai budget.",1,Kendaraan
"ransel ini WAJIB beli sekarang, best seller, pengiriman cepat, harga miring!",0,Tas
"card holder hijau jahitan rapi, tidak mudah terkelupas; admin ramah, datang lebih cepat dari estimasi, value for money.",1,Dompet
"blouse putih bahannya adem, potongannya pas; cs membantu banget, packing rapi, value for money, ukuran XXL pas.",1,Baju
"baju cokelat jahitan rapi, bahannya adem; garansi dijelaskan jelas, pengiriman cepat, sesuai budget, ukuran XL pas.",1,Baju
"jeans putih tidak luntur, elastis nyaman; datang lebih cepat dari estimasi, penjual responsif, worth it, ukuran XL pas.",1,Celana
"blouse putih tidak luntur, bahannya adem; admin ramah, packing rapi, worth it.",1,Baju
"ponsel cokelat baterainya awet, sinyalnya stabil; packing rapi, balas chat cepat, value for money.",1,HP
"spatula biru bahan tebal, tidak berbau; balas chat cepat, kurir sopan, worth it.",1,Alat Masak
"cincin biru finishing rapi, warnanya elegan; garansi dijelaskan jelas, datang lebih cepat dari estimasi, worth it.",1,Aksesoris
"tas hijau tali kokoh, bahannya kuat; admin ramah, kurir sopan, value for money.",1,Tas
"wallet hijau banyak slot kartu, tidak mudah terkelupas; pengiriman cepat, balas chat cepat, sesuai harga.",1,Dompet
"smartphone hitam speaker oke, charger cepat; packing rapi, cs membantu banget, sesuai budget, mantap ji.",1,HP
"baju cokelat potongannya pas, tidak menerawang; datang lebih cepat dari estimasi, admin ramah, harga masuk akal, ukuran L pas.",1,Baju
"panci warnanya beda dari foto, ukuran meleset; penjual susah dihubungi, kurirnya kurang ramah, kemahalan.",0,Alat Masak
"sepatu lari putih empuk dipakai, ringan; garansi dijelaskan jelas, datang lebih cepat dari estimasi, harga masuk akal, rek.",1,Alat Olahraga
"kalung hewan ini kualitas premium harga merakyat, paling laris, barang sampai aman, harga miring!",0,Hewan
"blouse putih tidak luntur, bahannya adem; barang sampai aman, penjual responsif, sesuai harga, ukuran S pas, mantap ji.",1,Baju
"card holder cat mengelupas, fit tidak nyaman; pengiriman lama, balasan chat lama, kemahalan, bagus pisan.",0,Dompet
"wallet abu jahitan rapi, banyak slot kartu; penjual responsif, pengiriman cepat, sesuai harga.",1,Dompet
"card holder hijau kulitnya halus, tidak mudah terkelupas; datang lebih cepat dari estimasi, admin ramah, sesuai budget.",1,Dompet
"kaos fungsi tidak berjalan, cat mengelupas; kurirnya kurang ramah, respon lambat, tidak sesuai harga.",0,Baju
"gelang fit tidak nyaman, mudah rusak; garansi tidak jelas, kurirnya kurang ramah, overprice.",0,Aksesoris
"gelang ini kualitas premium harga merakyat, paling laris, gratis ongkir, harga miring!",0,Aksesoris
"ban putih awet dipakai, pas di tempatnya; balas chat cepat, datang lebih cepat dari estimasi, value for money.",1,Kendaraan
"ransel cokelat muat banyak, tali kokoh; datang lebih cepat dari estimasi, cs membantu banget, value for money, bagus pisan.",1,Tas
"makanan anjing biru tidak menimbulkan alergi, disukai hewan; admin ramah, datang lebih cepat dari estimasi, sesuai budget.",1,Hewan
"gelang biru warnanya elegan, finishing rapi; cs membantu banget, datang lebih cepat dari estimasi, harga masuk akal.",1,Aksesoris
